epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.5411836223022358,0.40017983317375183,0.8986486486486487,0.906832298136646,0.898378477980468
2,0.2740050578439558,0.28513640507652954,0.9054054054054054,0.9125,0.9058411645476322
3,0.16644949284759727,0.2928894262861561,0.8918918918918919,0.9012345679012346,0.8909157914133039
4,0.11845067324670586,0.32316813753867474,0.8851351351351351,0.8930817610062893,0.8860327989681224
5,0.0848290435466412,0.35941489423448975,0.8716216216216216,0.8805031446540881,0.8723972728947853
6,0.06258814273452437,0.4043875152647898,0.8648648648648649,0.8734177215189873,0.8662244333886124
7,0.046188297983561014,0.44521380983595105,0.8716216216216216,0.8819875776397516,0.871107425833794
8,0.03891582868842257,0.4850818527283499,0.8648648648648649,0.8765432098765432,0.8636447392666298
9,0.02436901768040214,0.5131164427997695,0.8648648648648649,0.8780487804878049,0.8623548922056384
10,0.01779416365221747,0.5562870590947568,0.8648648648648649,0.8765432098765432,0.8636447392666298
11,0.010474665301247826,0.5868777898926841,0.8648648648648649,0.8765432098765432,0.8636447392666298
12,0.009367976893003829,0.626032329781132,0.8648648648648649,0.8765432098765432,0.8636447392666298
13,0.008598126826581318,0.6625338273022223,0.8648648648648649,0.8765432098765432,0.8636447392666298
14,0.005261182061371369,0.6901857667017376,0.8648648648648649,0.8765432098765432,0.8636447392666298
15,0.0038351434042261964,0.7184144154386092,0.8648648648648649,0.8765432098765432,0.8636447392666298
16,0.0055787345548663795,0.718755406812085,0.8648648648648649,0.8765432098765432,0.8636447392666298
17,0.004297585307614173,0.7496550887244174,0.8716216216216216,0.8834355828220859,0.8698175787728026
