model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,f1_cv_mean,f1_cv_std,recall_cv_mean,recall_cv_std,precision_cv_mean,precision_cv_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,auc_cv_mean,auc_cv_std,precision_class_0_cv_mean,precision_class_0_cv_std,recall_class_0_cv_mean,recall_class_0_cv_std,f1_class_0_cv_mean,f1_class_0_cv_std,support_class_0_cv_mean,support_class_0_cv_std,precision_class_1_cv_mean,precision_class_1_cv_std,recall_class_1_cv_mean,recall_class_1_cv_std,f1_class_1_cv_mean,f1_class_1_cv_std,support_class_1_cv_mean,support_class_1_cv_std,tn_cv_mean,tn_cv_std,fp_cv_mean,fp_cv_std,fn_cv_mean,fn_cv_std,tp_cv_mean,tp_cv_std,specificity_cv_mean,specificity_cv_std,npv_cv_mean,npv_cv_std,fpr_cv_mean,fpr_cv_std,fnr_cv_mean,fnr_cv_std,accuracy_test_mean,accuracy_test_std,f1_test_mean,f1_test_std,recall_test_mean,recall_test_std,precision_test_mean,precision_test_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_test_mean,auc_test_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_test_mean,support_class_1_test_std,tn_test_mean,tn_test_std,fp_test_mean,fp_test_std,fn_test_mean,fn_test_std,tp_test_mean,tp_test_std,specificity_test_mean,specificity_test_std,npv_test_mean,npv_test_std,fpr_test_mean,fpr_test_std,fnr_test_mean,fnr_test_std,model_type
extra_trees_opt_fold1,binary,"[0, 1]",2,0.9267015706806284,0.0060051136244625,0.9306887004605164,0.0058957916834163,0.8967619047619048,0.0108048494659975,0.9678151931296496,0.0070480944268432,0.3003141361256544,0.0288028972190774,57.36,5.501353368843787,-0.3003141361256544,0.0288028972190774,0.0367441860465116,0.0083346853058701,0.5161904761904761,0.0540242473299876,0.971142857142857,0.0039115099592059,0.8849314533947836,0.0103415328526903,0.9632558139534882,0.0083346853058701,0.922179736419983,0.0061822343129874,86.0,0.0,0.9678151931296496,0.0070480944268432,0.8967619047619048,0.0108048494659975,0.9306887004605164,0.0058957916834163,105.0,0.0,82.84,0.7167829363048352,3.16,0.7167829363048327,10.84,1.1345091939297416,94.16,1.1345091939297407,0.9632558139534882,0.0083346853058701,0.8849314533947836,0.0103415328526903,0.0367441860465116,0.0083346853058701,0.1032380952380952,0.0108048494659975,0.9391941391941392,0.0141551909608688,0.9427209308179958,0.0137545612858472,0.912,0.0217278338872538,0.9759445945235956,0.014700386146595,0.2542124542124542,0.0600950951512459,69.4,16.40596097629016,-0.2542124542124542,0.0600950951512459,0.0276422764227642,0.0172252017149817,0.44,0.1086391694362694,0.9793766937669376,0.0059885671715764,0.901051122012038,0.0214336773583223,0.9723577235772356,0.0172252017149817,0.9351736935267956,0.0146590158696849,123.0,0.0,0.9759445945235956,0.014700386146595,0.912,0.0217278338872538,0.9427209308179958,0.0137545612858472,150.0,0.0,119.6,2.1186998109427604,3.4,2.118699810942761,13.2,3.259175083088085,136.8,3.259175083088084,0.9723577235772356,0.0172252017149817,0.901051122012038,0.0214336773583223,0.0276422764227642,0.0172252017149817,0.088,0.0217278338872539,extra_trees
svm_opt_fold2,binary,"[0, 1]",2,0.928586387434555,0.0080172932126586,0.9321260509574396,0.0079125077381157,0.8939047619047619,0.0130753576847452,0.9743880195955924,0.00745591014675,0.3047120418848167,0.0359731544417398,58.2,6.8708724983723055,-0.3047120418848167,0.0359731544417398,0.0290697674418604,0.0086495789164424,0.5304761904761904,0.0653767884237261,0.9705537098560356,0.0037809045423151,0.8830356984781049,0.0128717226557888,0.9709302325581394,0.0086495789164423,0.9246046742446492,0.008143715388388,86.0,0.0,0.9743880195955924,0.00745591014675,0.8939047619047619,0.0130753576847452,0.9321260509574396,0.0079125077381157,105.0,0.0,83.49999999999999,0.7438637868140456,2.5,0.7438637868140465,11.14,1.3729125568982494,93.86,1.3729125568982494,0.9709302325581394,0.0086495789164423,0.8830356984781049,0.0128717226557888,0.0290697674418604,0.0086495789164424,0.106095238095238,0.0130753576847452,0.9384615384615383,0.0111639848113918,0.941711920676986,0.0111031175495608,0.906,0.0197390382144021,0.980681410959833,0.0113014595784608,0.2681318681318681,0.0532166066901265,73.2,14.528133626404552,-0.2681318681318681,0.0532166066901265,0.0219512195121951,0.0133039975161339,0.4699999999999999,0.0986951910720108,0.9783739837398376,0.0062079538268762,0.8954971738220543,0.0189291400466789,0.978048780487805,0.0133039975161339,0.9348005507507672,0.0112614991868959,123.0,0.0,0.980681410959833,0.0113014595784608,0.906,0.0197390382144021,0.941711920676986,0.0111031175495608,150.0,0.0,120.3,1.636391694484477,2.7,1.636391694484477,14.1,2.960855732160327,135.9,2.960855732160327,0.978048780487805,0.0133039975161339,0.8954971738220543,0.0189291400466789,0.0219512195121951,0.0133039975161339,0.094,0.0197390382144021,svm
random_forest_opt_fold1,binary,"[0, 1]",2,0.9270157068062824,0.0074706006206228,0.9307762445361394,0.0072185477977698,0.894095238095238,0.0107449883435205,0.9711333202938146,0.0078768295048212,0.3058638743455497,0.0301529067648,58.42,5.759205192076808,-0.3058638743455497,0.0301529067648,0.0327906976744186,0.0091361119495107,0.5295238095238095,0.0537249417176029,0.9704894795127352,0.0040959987309706,0.8827065926062302,0.0106395880476831,0.9672093023255812,0.0091361119495107,0.9227767508925566,0.0077912451334203,86.0,0.0,0.9711333202938146,0.0078768295048212,0.894095238095238,0.0107449883435205,0.9307762445361394,0.0072185477977698,105.0,0.0,83.18,0.7857056276579253,2.8200000000000003,0.7857056276579246,11.12,1.128223776069663,93.88,1.1282237760696645,0.9672093023255812,0.0091361119495107,0.8827065926062302,0.0106395880476831,0.0327906976744186,0.0091361119495107,0.1059047619047619,0.0107449883435206,0.9402930402930404,0.0109277903957335,0.943648685350483,0.0108979472413318,0.9113333333333332,0.0208581333871241,0.978733582379683,0.0117132467022609,0.2545787545787545,0.0553976744665478,69.5,15.123565129367554,-0.2545787545787545,0.0553976744665478,0.024390243902439,0.0138184810666471,0.4433333333333333,0.1042906669356205,0.9800867208672086,0.0055590840800644,0.9007127121598613,0.0199554060727209,0.9756097560975608,0.0138184810666471,0.9364802893802257,0.0110015773182443,123.0,0.0,0.978733582379683,0.0117132467022609,0.9113333333333332,0.0208581333871241,0.943648685350483,0.0108979472413318,150.0,0.0,120.0,1.699673171197595,3.0,1.699673171197595,13.3,3.1287200080686173,136.7,3.1287200080686173,0.9756097560975608,0.0138184810666471,0.9007127121598613,0.0199554060727209,0.024390243902439,0.0138184810666471,0.0886666666666666,0.0208581333871241,random_forest
xgboost_opt_fold9,binary,"[0, 1]",2,0.9193717277486908,0.0074697851863988,0.925551885363441,0.007032201304226,0.9121904761904762,0.0122607103748701,0.9400552725507124,0.0086945001885661,0.273717277486911,0.0329808764862887,52.28000000000001,6.29934740888116,-0.273717277486911,0.0329808764862887,0.071860465116279,0.0110963786711794,0.4390476190476191,0.0613035518743505,0.970108527131783,0.0043368167189815,0.8972627586629441,0.0127837667445769,0.9281395348837208,0.0110963786711794,0.9119861004825772,0.0080644376716285,86.0,0.0,0.9400552725507124,0.0086945001885661,0.9121904761904762,0.0122607103748701,0.925551885363441,0.007032201304226,105.0,0.0,79.82,0.9542885657214316,6.180000000000001,0.9542885657214316,9.220000000000002,1.287374589361361,95.78,1.2873745893613604,0.9281395348837208,0.0110963786711794,0.8972627586629441,0.0127837667445769,0.071860465116279,0.0110963786711794,0.0878095238095238,0.0122607103748701,0.934065934065934,0.0102156291396101,0.93938580839877,0.00971810649884,0.9306666666666666,0.0201720990540625,0.9487158766345988,0.0150168760968584,0.2183150183150183,0.0516355050023536,59.6,14.096492865642542,-0.2183150183150183,0.0516355050023536,0.0617886178861788,0.0196173019738253,0.3466666666666667,0.100860495270313,0.9806829268292684,0.0041914462818159,0.917935336778614,0.0208464092618207,0.9382113821138212,0.0196173019738253,0.9276762453692852,0.0109381374425234,123.0,0.0,0.9487158766345988,0.0150168760968584,0.9306666666666666,0.0201720990540625,0.93938580839877,0.00971810649884,150.0,0.0,115.4,2.412928142780514,7.6,2.4129281427805145,10.4,3.0258148581093915,139.6,3.0258148581093915,0.9382113821138212,0.0196173019738253,0.917935336778614,0.0208464092618207,0.0617886178861788,0.0196173019738253,0.0693333333333333,0.0201720990540626,xgboost
logistic_regression_opt_fold6,binary,"[0, 1]",2,0.9147643979057593,0.005014529841834,0.9187738561009228,0.0054115596973544,0.8786666666666667,0.014479810185159,0.9636734440598062,0.0087095910154234,0.3520418848167539,0.036087442167296,67.24,6.8927014539535465,-0.3520418848167539,0.036087442167296,0.0411627906976744,0.0105750754900992,0.6066666666666667,0.0723990509257953,0.9693576965669988,0.0041109160625975,0.8671356015182401,0.0130644580095138,0.9588372093023254,0.0105750754900991,0.9102470188527766,0.0046261564888154,86.0,0.0,0.9636734440598062,0.0087095910154234,0.8786666666666667,0.014479810185159,0.9187738561009228,0.0054115596973544,105.0,0.0,82.46000000000001,0.9094564921485304,3.5400000000000005,0.9094564921485312,12.74,1.5203800694417022,92.26,1.520380069441703,0.9588372093023254,0.0105750754900991,0.8671356015182401,0.0130644580095138,0.0411627906976744,0.0105750754900992,0.1213333333333333,0.014479810185159,0.9296703296703296,0.0149341976570653,0.933099155642583,0.0150889604859016,0.8946666666666667,0.025298221281347,0.97542224962172,0.0118621671655911,0.3018315018315018,0.0694405196867558,82.4,18.95726187448435,-0.3018315018315018,0.0694405196867558,0.0276422764227642,0.0139243713589865,0.5266666666666667,0.1264911064067351,0.9758536585365852,0.0063173671086315,0.8839066847276126,0.0238247043937332,0.9723577235772356,0.0139243713589865,0.9258289730477978,0.0147915488057179,123.0,0.0,0.97542224962172,0.0118621671655911,0.8946666666666667,0.025298221281347,0.933099155642583,0.0150889604859016,150.0,0.0,119.6,1.7126976771553504,3.4,1.7126976771553504,15.8,3.794733192202055,134.2,3.794733192202055,0.9723577235772356,0.0139243713589865,0.8839066847276126,0.0238247043937332,0.0276422764227642,0.0139243713589865,0.1053333333333333,0.025298221281347,logistic_regression
adaboost_opt_fold1,binary,"[0, 1]",2,0.9183246073298428,0.0071702054395023,0.9239568398488724,0.0070802731816263,0.904,0.0156608036503576,0.945702161647717,0.0099345030183334,0.2927748691099476,0.0400718754597354,55.92,7.653728212809463,-0.2927748691099476,0.0400718754597354,0.0641860465116279,0.0128411034051774,0.48,0.0783040182517884,0.9687596899224808,0.0037775116442867,0.8897230571523167,0.015454325752418,0.935813953488372,0.0128411034051774,0.9116878700168762,0.007395010191715,86.0,0.0,0.945702161647717,0.0099345030183334,0.904,0.0156608036503576,0.9239568398488724,0.0070802731816263,105.0,0.0,80.48,1.104334892845261,5.52,1.1043348928452617,10.08,1.6443843832875569,94.92,1.644384383287556,0.935813953488372,0.0128411034051774,0.8897230571523167,0.015454325752418,0.0641860465116279,0.0128411034051774,0.096,0.0156608036503576,0.9315018315018316,0.0126948900909108,0.9366562456363432,0.0120076822980067,0.9226666666666664,0.023349200953891,0.951716259268095,0.0189255676373171,0.2384615384615384,0.0603241334367806,65.1,16.468488428241102,-0.2384615384615384,0.0603241334367806,0.0577235772357723,0.0237649444643834,0.3866666666666666,0.116746004769455,0.9792032520325205,0.0037204152907337,0.9097367355777504,0.0228924675905829,0.9422764227642276,0.0237649444643834,0.9253675705759304,0.013734645792105,123.0,0.0,0.951716259268095,0.0189255676373171,0.9226666666666664,0.023349200953891,0.9366562456363432,0.0120076822980067,150.0,0.0,115.9,2.923088169119167,7.1,2.923088169119167,11.6,3.5023801430836525,138.4,3.502380143083653,0.9422764227642276,0.0237649444643834,0.9097367355777504,0.0228924675905829,0.0577235772357723,0.0237649444643834,0.0773333333333333,0.023349200953891,adaboost
knn_opt_fold2,binary,"[0, 1]",2,0.8655497382198952,0.0091977209588834,0.8607538119106815,0.0106879792808049,0.7601904761904762,0.0159982362343549,0.9938230131162044,0.0050262958586475,0.6617801047120419,0.0441835738874601,126.4,8.439062612504884,-0.6617801047120419,0.0441835738874601,0.005813953488372,0.004683351152556,1.199047619047619,0.079991181171775,0.9642248062015504,0.0038445960877529,0.7737751361314635,0.0118379085177602,0.994186046511628,0.004683351152556,0.8698774452023941,0.0079225596053302,86.0,0.0,0.9938230131162044,0.0050262958586475,0.7601904761904762,0.0159982362343549,0.8607538119106815,0.0106879792808049,105.0,0.0,85.5,0.4027681991198185,0.5000000000000001,0.402768199119819,25.180000000000003,1.679814804607275,79.82000000000002,1.6798148046072752,0.994186046511628,0.004683351152556,0.7737751361314635,0.0118379085177602,0.005813953488372,0.004683351152556,0.2398095238095237,0.0159982362343549,0.8912087912087913,0.0140335487308372,0.8900860519848537,0.0156522380534533,0.8033333333333333,0.0255796987404918,0.9983588915792304,0.0034620840338219,0.541025641025641,0.0701847390811583,147.7,19.160433769156224,-0.541025641025641,0.0701847390811583,0.0016260162601626,0.0034279432630551,0.9833333333333332,0.1278984937024593,0.9750921409214092,0.0074558143569608,0.8067687069990944,0.0204339385659436,0.9983739837398374,0.0034279432630551,0.892271596543892,0.0124754619730879,123.0,0.0,0.9983588915792304,0.0034620840338219,0.8033333333333333,0.0255796987404918,0.8900860519848537,0.0156522380534533,150.0,0.0,122.8,0.4216370213557839,0.2,0.4216370213557839,29.5,3.8369548110737792,120.5,3.8369548110737792,0.9983739837398374,0.0034279432630551,0.8067687069990944,0.0204339385659436,0.0016260162601626,0.0034279432630551,0.1966666666666666,0.0255796987404918,knn
decision_tree_opt_fold10,binary,"[0, 1]",2,0.896649214659686,0.0103076227872877,0.9026175398358586,0.0101389049486507,0.8752380952380951,0.0217963731984404,0.9337344690813072,0.0191651075325569,0.377696335078534,0.0537704236854208,72.14000000000001,10.270150923915384,-0.377696335078534,0.0537704236854208,0.0772093023255813,0.025114364938067,0.6238095238095237,0.1089818659922023,0.9459955703211516,0.008563635572717,0.8606714190239304,0.0198813276167973,0.9227906976744188,0.025114364938067,0.8896170947377191,0.0110516744573923,86.0,0.0,0.9337344690813072,0.0191651075325569,0.8752380952380951,0.0217963731984404,0.9026175398358586,0.0101389049486507,105.0,0.0,79.35999999999999,2.1598353846737703,6.640000000000001,2.159835384673769,13.1,2.2886191858362497,91.9,2.2886191858362497,0.9227906976744188,0.025114364938067,0.8606714190239304,0.0198813276167973,0.0772093023255813,0.025114364938067,0.1247619047619047,0.0217963731984404,0.9212454212454212,0.012118091111892,0.9262841099616402,0.0109155820929439,0.9,0.0198761597999981,0.9549617650259288,0.025387275125211,0.2985347985347985,0.0477675278193371,81.5,13.040535094679036,-0.2985347985347985,0.0477675278193371,0.0528455284552845,0.0321226818187796,0.5,0.0993807989999906,0.9642303523035232,0.0079057420186496,0.8865448326947571,0.0188025203379321,0.9471544715447155,0.0321226818187796,0.9153793996966962,0.0139059400325608,123.0,0.0,0.9549617650259288,0.025387275125211,0.9,0.0198761597999981,0.9262841099616402,0.0109155820929439,150.0,0.0,116.5,3.9510898637098992,6.5,3.9510898637098992,15.0,2.98142396999972,135.0,2.98142396999972,0.9471544715447155,0.0321226818187796,0.8865448326947571,0.0188025203379321,0.0528455284552845,0.0321226818187796,0.1,0.0198761597999981,decision_tree
gaussian_nb_opt_fold4,binary,"[0, 1]",2,0.915392670157068,0.0052888507992672,0.9212520141216658,0.0051503736782362,0.900952380952381,0.0106242543051945,0.943164999359652,0.0069856335554533,0.3024083769633507,0.0274248725081548,57.75999999999999,5.2381506490575696,-0.3024083769633507,0.0274248725081548,0.0669767441860465,0.009289396700121,0.4952380952380952,0.053121271525973,0.9418338870431894,0.0050863787241465,0.8860124824879078,0.0106837114557431,0.9330232558139536,0.009289396700121,0.908511839505375,0.0055387413034692,86.0,0.0,0.943164999359652,0.0069856335554533,0.900952380952381,0.0106242543051945,0.9212520141216658,0.0051503736782362,105.0,0.0,80.24000000000001,0.798888116210413,5.76,0.7988881162104129,10.4,1.1155467020454342,94.6,1.1155467020454348,0.9330232558139536,0.009289396700121,0.8860124824879078,0.0106837114557431,0.0669767441860465,0.009289396700121,0.099047619047619,0.0106242543051946,0.9263736263736264,0.0135360527979639,0.9312703583315284,0.0130826353831747,0.9086666666666666,0.0213263877582401,0.955451298348071,0.0164297159470888,0.2743589743589744,0.0576708231148503,74.9,15.744134710354132,-0.2743589743589744,0.0576708231148503,0.0520325203252032,0.0203522854802369,0.4566666666666666,0.1066319387912006,0.9569322493224932,0.0093940465992306,0.8953426830022201,0.0207177564903481,0.9479674796747968,0.0203522854802369,0.920677764592042,0.0142049427568589,123.0,0.0,0.955451298348071,0.0164297159470888,0.9086666666666666,0.0213263877582401,0.9312703583315284,0.0130826353831747,150.0,0.0,116.6,2.503331114069145,6.4,2.503331114069145,13.7,3.1989581637360205,136.3,3.1989581637360205,0.9479674796747968,0.0203522854802369,0.8953426830022201,0.0207177564903481,0.0520325203252032,0.0203522854802369,0.0913333333333333,0.0213263877582401,gaussian_nb
